account_id,district_id,frequency,date,Account_type
2752,74,Monthly,2020-05-15,Salary account
10694,73,weekly,2020-05-15,NRI account
3523,65,Monthly,2020-05-14,Salary account
136,74,Monthly,2020-05-14,NRI account
632,29,Monthly,2020-05-14,Savings account
3769,3,Monthly,2020-05-14,NRI account
2757,54,Monthly,2020-05-14,Savings account
360,32,Monthly,2020-05-14,Savings account
3434,32,Monthly,2020-05-13,Savings account
2619,20,Monthly,2020-05-13,Salary account
6158,67,Monthly,2020-05-13,Savings account
1013,59,Monthly,2020-05-13,NRI account
491,44,Monthly,2020-05-12,Salary account
9513,59,Monthly,2020-05-12,Salary account
684,49,Monthly,2020-05-12,Savings account
3285,43,Monthly,2020-05-12,NRI account
3248,77,Monthly,2020-05-11,Savings account
51,67,Monthly,2020-05-11,Salary account
132,40,suance after a transaction,2020-05-11,NRI account
3512,46,Monthly,2020-05-11,NRI account
6792,1,Monthly,2020-05-11,Savings account
2035,53,Monthly,2020-05-10,Salary account
3942,27,weekly,2020-05-10,Savings account
9494,21,Monthly,2020-05-10,NRI account
913,59,Monthly,2020-05-10,NRI account
1045,3,Monthly,2020-05-09,Savings account
302,7,Monthly,2020-05-09,Salary account
444,26,Monthly,2020-05-09,NRI account
2346,27,Monthly,2020-05-08,NRI account
3736,54,Monthly,2020-05-08,Salary account
3887,62,Monthly,2020-05-08,Savings account
1672,5,Monthly,2020-05-08,Savings account
1752,68,Monthly,2020-05-08,Salary account
1996,6,weekly,2020-05-08,Savings account
1244,68,Monthly,2020-05-08,Savings account
1213,36,Monthly,2020-05-08,Savings account
3928,24,Monthly,2020-05-08,NRI account
1614,63,Monthly,2020-05-07,NRI account
706,49,Monthly,2020-05-07,NRI account
2232,1,Monthly,2020-05-07,Savings account
2946,54,Monthly,2020-05-07,Savings account
3648,61,Monthly,2020-05-06,NRI account
2591,1,Monthly,2020-05-06,NRI account
97,74,Monthly,2020-05-05,NRI account
1328,8,Monthly,2020-05-04,Savings account
4127,50,Monthly,2020-05-03,Savings account
3791,1,weekly,2020-05-03,Salary account
3531,59,Monthly,2020-05-03,NRI account
2994,77,Monthly,2020-05-03,NRI account
2730,23,Monthly,2020-05-02,Salary account
8896,28,suance after a transaction,2020-05-02,Salary account
1716,46,Monthly,2020-05-02,Savings account
986,74,Monthly,2020-05-02,Savings account
1192,29,Monthly,2020-05-02,NRI account
2116,70,Monthly,2020-05-02,NRI account
1582,28,Monthly,2020-05-01,Savings account
3027,62,Monthly,2020-04-29,Savings account
4342,74,Monthly,2020-04-29,Salary account
3664,1,Monthly,2020-04-28,Savings account
3038,10,Monthly,2020-04-28,NRI account
951,3,Monthly,2020-04-28,Savings account
1529,1,Monthly,2020-04-28,Salary account
3178,4,Monthly,2020-04-27,NRI account
500,56,Monthly,2020-04-27,Savings account
3451,52,Monthly,2020-04-27,Savings account
1304,40,Monthly,2020-04-27,Savings account
5395,47,Monthly,2020-04-26,Salary account
780,3,Monthly,2020-04-26,NRI account
5505,1,Monthly,2020-04-26,Savings account
2246,1,Monthly,2020-04-25,NRI account
3301,14,Monthly,2020-04-25,Salary account
7997,10,Monthly,2020-04-25,Salary account
1542,1,Monthly,2020-04-25,Salary account
3280,1,Monthly,2020-04-24,Salary account
689,1,Monthly,2020-04-24,Salary account
4488,33,Monthly,2020-04-24,Savings account
7240,17,Monthly,2020-04-23,Savings account
4458,60,Monthly,2020-04-23,NRI account
3596,59,Monthly,2020-04-23,Salary account
1709,24,Monthly,2020-04-23,Savings account
3859,53,Monthly,2020-04-23,NRI account
481,72,Monthly,2020-04-23,Savings account
1070,62,Monthly,2020-04-23,NRI account
1641,50,Monthly,2020-04-22,NRI account
1624,53,Monthly,2020-04-22,NRI account
798,1,Monthly,2020-04-22,Savings account
3816,25,Monthly,2020-04-21,Savings account
766,3,Monthly,2020-04-21,NRI account
695,5,Monthly,2020-04-21,NRI account
2287,1,Monthly,2020-04-21,Salary account
1358,39,Monthly,2020-04-21,NRI account
3019,33,Monthly,2020-04-21,Salary account
3998,2,Monthly,2020-04-20,NRI account
3021,10,Monthly,2020-04-20,Savings account
1607,71,Monthly,2020-04-20,NRI account
1733,18,Monthly,2020-04-20,NRI account
2474,33,Monthly,2020-04-20,Savings account
1939,6,weekly,2020-04-19,Savings account
5726,17,suance after a transaction,2020-04-19,Savings account
3806,36,Monthly,2020-04-18,NRI account
283,44,Monthly,2020-04-18,Savings account
2432,8,Monthly,2020-04-18,Salary account
3802,44,Monthly,2020-04-18,Savings account
3821,18,Monthly,2020-04-18,Savings account
3907,37,Monthly,2020-04-18,Salary account
3854,8,Monthly,2020-04-18,Salary account
3606,1,Monthly,2020-04-18,NRI account
1121,32,Monthly,2020-04-17,Savings account
2254,1,Monthly,2020-04-17,NRI account
101,35,Monthly,2020-04-16,Salary account
1473,39,Monthly,2020-04-16,Savings account
1655,41,Monthly,2020-04-15,NRI account
3976,74,Monthly,2020-04-15,NRI account
1383,11,Monthly,2020-04-15,Savings account
439,69,Monthly,2020-04-15,NRI account
1550,1,Monthly,2020-04-15,Salary account
1543,1,Monthly,2020-04-14,Savings account
2247,24,Monthly,2020-04-13,Savings account
2205,51,Monthly,2020-04-13,Savings account
152,1,Monthly,2020-04-12,Salary account
5072,6,Monthly,2020-04-12,NRI account
1456,9,Monthly,2020-04-12,Salary account
1622,19,Monthly,2020-04-12,NRI account
10215,38,Monthly,2020-04-12,Savings account
3247,61,Monthly,2020-04-11,NRI account
3568,40,Monthly,2020-04-11,Savings account
2450,48,Monthly,2020-04-10,Savings account
1503,71,Monthly,2020-04-10,Savings account
1020,56,Monthly,2020-04-09,Savings account
2986,63,Monthly,2020-04-09,Salary account
615,72,Monthly,2020-04-09,NRI account
7894,27,Monthly,2020-04-09,Salary account
3294,75,Monthly,2020-04-09,Savings account
1920,40,Monthly,2020-04-08,Salary account
734,5,Monthly,2020-04-08,Salary account
8085,73,Monthly,2020-04-08,Salary account
1948,64,Monthly,2020-04-08,Salary account
3534,59,Monthly,2020-04-08,Savings account
278,73,Monthly,2020-04-08,Salary account
2012,4,Monthly,2020-04-08,NRI account
10345,36,Monthly,2020-04-07,Savings account
1450,63,Monthly,2020-04-07,Savings account
1461,73,Monthly,2020-04-07,Savings account
251,74,Monthly,2020-04-06,Salary account
3632,56,weekly,2020-04-06,Savings account
2929,51,Monthly,2020-04-06,Savings account
3116,54,Monthly,2020-04-05,Savings account
1521,74,Monthly,2020-04-04,Savings account
2909,58,Monthly,2020-04-04,NRI account
3706,8,Monthly,2020-04-04,Savings account
1847,47,Monthly,2020-04-04,Salary account
2335,70,Monthly,2020-04-04,NRI account
3041,70,Monthly,2020-04-04,Salary account
1932,35,Monthly,2020-04-03,Savings account
7565,59,Monthly,2020-04-02,Savings account
3308,40,Monthly,2020-04-02,NRI account
1832,70,Monthly,2020-04-01,NRI account
10065,76,Monthly,2020-03-30,Savings account
708,26,Monthly,2020-03-30,Savings account
3917,1,Monthly,2020-03-30,Salary account
514,70,Monthly,2020-03-30,NRI account
2659,14,Monthly,2020-03-30,NRI account
3265,52,suance after a transaction,2020-03-30,Salary account
1351,40,Monthly,2020-03-29,Savings account
2631,1,Monthly,2020-03-29,Savings account
7520,9,Monthly,2020-03-29,Savings account
3422,21,Monthly,2020-03-28,Savings account
10049,17,Monthly,2020-03-28,NRI account
1250,62,Monthly,2020-03-28,Savings account
1384,74,weekly,2020-03-28,Salary account
2624,31,Monthly,2020-03-28,Savings account
3349,47,Monthly,2020-03-28,Savings account
3115,14,Monthly,2020-03-27,Salary account
208,54,Monthly,2020-03-27,Savings account
286,71,Monthly,2020-03-27,NRI account
898,71,Monthly,2020-03-27,Savings account
2936,3,Monthly,2020-03-27,Savings account
1170,25,Monthly,2020-03-26,NRI account
2650,72,Monthly,2020-03-26,NRI account
7890,23,Monthly,2020-03-26,Salary account
3219,1,Monthly,2020-03-26,NRI account
2578,54,Monthly,2020-03-25,Savings account
2708,1,Monthly,2020-03-25,Savings account
631,68,Monthly,2020-03-25,NRI account
3815,1,Monthly,2020-03-24,Savings account
3605,3,Monthly,2020-03-24,Savings account
3138,37,Monthly,2020-03-24,Savings account
2889,8,Monthly,2020-03-23,Salary account
1369,32,Monthly,2020-03-23,NRI account
2767,54,Monthly,2020-03-23,Salary account
4008,27,Monthly,2020-03-23,Savings account
874,56,weekly,2020-03-23,NRI account
3743,1,Monthly,2020-03-22,Savings account
2192,59,Monthly,2020-03-22,NRI account
2406,5,Monthly,2020-03-22,NRI account
116,8,Monthly,2020-03-21,Savings account
10436,60,Monthly,2020-03-21,NRI account
4214,1,Monthly,2020-03-21,Salary account
824,32,Monthly,2020-03-21,Savings account
853,1,Monthly,2020-03-20,Savings account
525,70,Monthly,2020-03-20,Savings account
3322,65,weekly,2020-03-20,Savings account
2033,71,Monthly,2020-03-20,Savings account
3130,13,Monthly,2020-03-20,Salary account
2904,13,Monthly,2020-03-20,NRI account
1014,74,Monthly,2020-03-20,NRI account
3672,26,Monthly,2020-03-19,NRI account
2334,50,Monthly,2020-03-19,Savings account
1028,23,Monthly,2020-03-19,Savings account
468,49,Monthly,2020-03-19,NRI account
3795,36,Monthly,2020-03-18,NRI account
865,17,Monthly,2020-03-18,NRI account
739,66,Monthly,2020-03-18,Savings account
210,48,Monthly,2020-03-17,Savings account
2864,54,Monthly,2020-03-16,Salary account
1980,49,Monthly,2020-03-16,NRI account
1445,60,Monthly,2020-03-16,Salary account
821,60,Monthly,2020-03-16,NRI account
5591,9,Monthly,2020-03-16,Savings account
236,72,Monthly,2020-03-16,Salary account
1365,42,Monthly,2020-03-15,Salary account
666,27,Monthly,2020-03-15,NRI account
9242,57,Monthly,2020-03-15,NRI account
4346,25,Monthly,2020-03-15,NRI account
3296,67,Monthly,2020-03-15,Savings account
2598,1,Monthly,2020-03-14,NRI account
2633,25,Monthly,2020-03-14,Salary account
1800,51,Monthly,2020-03-14,Savings account
1698,68,Monthly,2020-03-14,NRI account
3994,15,Monthly,2020-03-14,Salary account
3455,34,Monthly,2020-03-13,NRI account
4092,74,Monthly,2020-03-13,Savings account
10807,34,Monthly,2020-03-13,NRI account
895,24,Monthly,2020-03-12,Savings account
840,70,Monthly,2020-03-12,Savings account
2263,36,Monthly,2020-03-12,NRI account
356,70,Monthly,2020-03-12,Salary account
4863,5,Monthly,2020-03-12,Salary account
4361,69,Monthly,2020-03-11,Savings account
1722,32,Monthly,2020-03-11,NRI account
4273,15,Monthly,2020-03-11,Savings account
1510,33,Monthly,2020-03-11,Salary account
357,20,Monthly,2020-03-10,Savings account
103,44,Monthly,2020-03-10,Salary account
3118,48,Monthly,2020-03-10,NRI account
2105,70,Monthly,2020-03-09,Salary account
3144,67,Monthly,2020-03-09,Salary account
846,72,Monthly,2020-03-09,NRI account
3121,46,Monthly,2020-03-08,Savings account
3088,18,Monthly,2020-03-08,Savings account
3952,26,Monthly,2020-03-08,Savings account
3974,55,Monthly,2020-03-08,NRI account
3502,74,Monthly,2020-03-08,NRI account
3351,70,Monthly,2020-03-08,Salary account
1606,23,Monthly,2020-03-07,Savings account
3263,44,Monthly,2020-03-07,NRI account
2289,1,Monthly,2020-03-07,Savings account
2062,70,Monthly,2020-03-06,Savings account
141,38,Monthly,2020-03-06,Savings account
1763,73,Monthly,2020-03-06,Salary account
2611,1,Monthly,2020-03-06,Salary account
825,19,Monthly,2020-03-06,Savings account
3943,71,Monthly,2020-03-06,NRI account
9422,70,Monthly,2020-03-06,Savings account
3709,74,Monthly,2020-03-05,NRI account
1349,75,Monthly,2020-03-05,NRI account
1886,32,Monthly,2020-03-05,Salary account
1897,61,suance after a transaction,2020-03-05,Savings account
1564,48,Monthly,2020-03-05,Savings account
3462,51,Monthly,2020-03-04,NRI account
3881,21,Monthly,2020-03-04,Savings account
856,2,Monthly,2020-03-03,Salary account
718,1,Monthly,2020-03-03,Salary account
3698,1,Monthly,2020-03-03,NRI account
3366,68,Monthly,2020-03-02,Savings account
936,7,Monthly,2020-03-02,NRI account
4088,45,Monthly,2020-03-01,Savings account
3409,23,Monthly,2020-03-01,Salary account
1216,77,Monthly,2020-03-01,Salary account
2491,76,Monthly,2020-03-01,NRI account
2498,40,Monthly,2020-03-01,Salary account
3193,74,Monthly,2020-02-27,Salary account
5593,15,Monthly,2020-02-27,NRI account
167,29,weekly,2020-02-26,Salary account
2187,9,weekly,2020-02-26,NRI account
3079,18,Monthly,2020-02-26,Savings account
3286,8,Monthly,2020-02-26,NRI account
230,1,Monthly,2020-02-26,NRI account
5692,66,Monthly,2020-02-25,Savings account
1265,49,Monthly,2020-02-25,Salary account
590,50,Monthly,2020-02-24,Savings account
3924,70,Monthly,2020-02-24,Salary account
2772,11,Monthly,2020-02-24,NRI account
1962,77,Monthly,2020-02-24,Savings account
10478,70,weekly,2020-02-24,Salary account
3016,26,Monthly,2020-02-23,Savings account
827,36,Monthly,2020-02-23,Savings account
959,1,Monthly,2020-02-23,Savings account
1585,42,Monthly,2020-02-23,NRI account
2804,53,Monthly,2020-02-22,Salary account
1310,1,Monthly,2020-02-22,Salary account
3721,22,Monthly,2020-02-21,Salary account
184,77,Monthly,2020-02-21,Salary account
691,24,Monthly,2020-02-21,Salary account
10233,27,Monthly,2020-02-21,Savings account
3358,44,Monthly,2020-02-21,Salary account
4,12,Monthly,2020-02-21,Salary account
3151,6,Monthly,2020-02-21,Salary account
2017,54,Monthly,2020-02-21,Salary account
2403,25,Monthly,2020-02-20,Salary account
1732,51,Monthly,2020-02-20,Salary account
1380,53,Monthly,2020-02-19,Salary account
2304,49,Monthly,2020-02-19,Savings account
3754,37,weekly,2020-02-19,NRI account
1102,70,Monthly,2020-02-19,Savings account
55,20,Monthly,2020-02-19,NRI account
466,71,Monthly,2020-02-18,NRI account
3335,35,Monthly,2020-02-18,NRI account
620,26,Monthly,2020-02-18,NRI account
2074,12,Monthly,2020-02-18,NRI account
3578,1,Monthly,2020-02-17,Salary account
2226,2,Monthly,2020-02-17,NRI account
1111,5,Monthly,2020-02-16,Salary account
3680,27,Monthly,2020-02-16,Salary account
1916,72,Monthly,2020-02-16,Savings account
2473,14,Monthly,2020-02-16,Salary account
390,44,Monthly,2020-02-16,Salary account
3439,16,Monthly,2020-02-16,Salary account
7594,16,Monthly,2020-02-16,Savings account
1836,42,Monthly,2020-02-15,Salary account
3468,32,Monthly,2020-02-14,NRI account
3979,37,Monthly,2020-02-14,Savings account
296,49,Monthly,2020-02-14,Savings account
2600,1,Monthly,2020-02-13,Savings account
1737,77,Monthly,2020-02-13,Salary account
2993,1,weekly,2020-02-13,Savings account
2753,26,Monthly,2020-02-13,Savings account
2409,76,Monthly,2020-02-13,NRI account
949,58,Monthly,2020-02-13,Salary account
2212,33,Monthly,2020-02-12,Savings account
1964,25,Monthly,2020-02-12,Savings account
4999,1,Monthly,2020-02-12,NRI account
8680,17,Monthly,2020-02-12,NRI account
1612,66,Monthly,2020-02-12,Savings account
2390,1,Monthly,2020-02-12,Savings account
3597,1,suance after a transaction,2020-02-11,NRI account
1611,69,Monthly,2020-02-11,Savings account
2230,7,Monthly,2020-02-11,Salary account
3933,61,Monthly,2020-02-11,Savings account
3890,50,Monthly,2020-02-10,NRI account
6686,61,Monthly,2020-02-10,Savings account
3519,52,Monthly,2020-02-10,Savings account
1922,60,Monthly,2020-02-09,NRI account
264,15,Monthly,2020-02-09,NRI account
1233,31,Monthly,2020-02-08,Savings account
2719,10,Monthly,2020-02-08,NRI account
516,6,Monthly,2020-02-08,Salary account
2551,5,Monthly,2020-02-08,Salary account
2499,2,Monthly,2020-02-08,Savings account
2893,39,Monthly,2020-02-08,Savings account
923,13,Monthly,2020-02-07,NRI account
1744,76,Monthly,2020-02-07,NRI account
2890,69,Monthly,2020-02-07,Savings account
218,68,Monthly,2020-02-06,NRI account
804,64,Monthly,2020-02-06,Savings account
2774,42,Monthly,2020-02-05,Savings account
2469,11,Monthly,2020-02-05,Savings account
3931,28,Monthly,2020-02-05,NRI account
2348,65,Monthly,2020-02-05,Salary account
2635,27,Monthly,2020-02-04,NRI account
1623,1,Monthly,2020-02-04,Salary account
4293,64,suance after a transaction,2020-02-04,NRI account
4851,52,Monthly,2020-02-04,Savings account
6512,34,weekly,2020-02-03,NRI account
1963,42,Monthly,2020-02-03,NRI account
1977,41,Monthly,2020-02-03,NRI account
5181,75,Monthly,2020-02-03,Savings account
1791,1,Monthly,2020-02-03,Savings account
1859,50,Monthly,2020-02-02,Salary account
2109,34,Monthly,2020-02-02,NRI account
2106,1,Monthly,2020-02-01,Savings account
355,62,weekly,2020-02-01,NRI account
2702,74,Monthly,2020-02-01,Salary account
11054,59,weekly,2020-02-01,NRI account
10558,40,Monthly,2020-02-01,Salary account
3389,13,Monthly,2020-01-30,Savings account
4204,21,Monthly,2020-01-29,Savings account
9504,9,Monthly,2020-01-29,NRI account
414,1,Monthly,2020-01-29,Salary account
4424,48,Monthly,2020-01-29,Savings account
3084,59,weekly,2020-01-28,NRI account
2217,73,Monthly,2020-01-27,Savings account
262,75,Monthly,2020-01-27,Salary account
2214,45,Monthly,2020-01-27,NRI account
976,77,Monthly,2020-01-27,NRI account
1439,11,Monthly,2020-01-27,NRI account
417,73,Monthly,2020-01-27,Salary account
3803,61,Monthly,2020-01-26,Salary account
2754,57,weekly,2020-01-26,Savings account
3009,1,Monthly,2020-01-26,NRI account
314,15,suance after a transaction,2020-01-26,Salary account
554,26,Monthly,2020-01-26,Savings account
1759,39,Monthly,2020-01-25,NRI account
2207,35,Monthly,2020-01-25,Savings account
2243,25,Monthly,2020-01-24,Salary account
3993,54,Monthly,2020-01-24,Salary account
2225,15,Monthly,2020-01-24,Savings account
9645,38,Monthly,2020-01-23,NRI account
3947,76,Monthly,2020-01-23,Savings account
2416,5,Monthly,2020-01-23,Savings account
4981,54,Monthly,2020-01-22,Savings account
771,22,Monthly,2020-01-22,NRI account
3832,45,Monthly,2020-01-22,Savings account
1508,69,Monthly,2020-01-22,Savings account
3784,25,Monthly,2020-01-22,Savings account
412,74,Monthly,2020-01-21,NRI account
2863,14,Monthly,2020-01-21,Salary account
2274,66,Monthly,2020-01-21,Salary account
2522,36,Monthly,2020-01-21,Savings account
3755,64,Monthly,2020-01-20,NRI account
1298,7,Monthly,2020-01-20,Salary account
1139,34,suance after a transaction,2020-01-20,NRI account
660,68,Monthly,2020-01-20,NRI account
335,74,Monthly,2020-01-20,Salary account
3727,66,Monthly,2020-01-19,NRI account
2844,43,Monthly,2020-01-19,Salary account
10297,14,Monthly,2020-01-19,Savings account
3373,27,Monthly,2020-01-18,NRI account
1036,11,Monthly,2020-01-18,Savings account
9051,5,weekly,2020-01-17,Savings account
4253,43,Monthly,2020-01-16,Salary account
1196,29,Monthly,2020-01-16,NRI account
3442,4,Monthly,2020-01-16,Savings account
1486,63,Monthly,2020-01-15,NRI account
1093,54,Monthly,2020-01-14,Salary account
1632,18,weekly,2020-01-13,Savings account
2143,1,Monthly,2020-01-13,Savings account
1227,69,Monthly,2020-01-13,NRI account
204,67,Monthly,2020-01-13,NRI account
332,36,Monthly,2020-01-12,Salary account
69,64,Monthly,2020-01-12,NRI account
3673,30,Monthly,2020-01-12,NRI account
5267,4,Monthly,2020-01-12,Salary account
3170,1,Monthly,2020-01-12,NRI account
3661,50,Monthly,2020-01-11,Salary account
2686,26,Monthly,2020-01-11,Savings account
2944,22,Monthly,2020-01-11,NRI account
4994,1,weekly,2020-01-11,Savings account
3949,54,Monthly,2020-01-11,NRI account
3937,76,Monthly,2020-01-10,Savings account
